Contract_ID,Contract_Type,Contract_Date,Balance
SYL7ZS,Mortgage,2021-09-30,69870.82336809029
ne8TfP,Mortgage,2020-05-01,37584.72494604973
kDs99L,Mortgage,2023-02-13,20915.01725041275
RwSGLj,TDC,2022-11-01,13880.931204453105
8DZNRs,TDC,2021-11-04,88449.83816166387
x0UvzD,Mortgage,2023-11-30,9901.507295769152
IqXuIi,TDC,2022-05-03,141251.39181778548
FQp7Nw,Saving Account,2023-10-23,105291.39724670188
BxtZMC,Saving Account,2022-12-12,53114.764234213304
c6DYel,Mortgage,2020-08-13,110995.34927012389
xWoGHW,Saving Account,2022-10-22,51130.28569392551
XTNSv6,Mortgage,2021-12-08,130120.94624534025
v4IEgL,Checking Account,2022-01-09,24323.90473001901
5bfHg8,Mortgage,2022-04-13,42671.828109397546
eW42nJ,Checking Account,2022-11-07,88309.5572242827
xUpIO9,Saving Account,2022-09-28,32574.643276871644
1V2CFR,TDC,2021-05-03,18090.12222148476
muArq6,TDC,2020-01-21,101842.10798960707
q7539U,Saving Account,2021-08-05,37505.45607672889
q1E1HB,Mortgage,2020-02-05,52590.66866056026
EYbXAY,Checking Account,2020-05-07,84269.90005463295
5UT7BJ,Checking Account,2021-12-24,44369.739026016614
Kj6kko,Checking Account,2022-01-25,112031.30200439497
3vBdVG,Mortgage,2023-01-03,143240.18090054294
A2Blwd,TDC,2020-01-11,83776.98865177283
OT5D5X,Mortgage,2024-01-17,34405.90308983998
me0Biy,Checking Account,2021-01-19,77904.84638226233
LGNPgB,Saving Account,2022-03-28,146290.67912032816
0927Aq,Saving Account,2020-03-31,139896.85645436746
ywvtMh,Mortgage,2022-11-13,39485.028625567946
ZneIQb,TDC,2020-06-18,43369.24348522045
7gCPH2,Checking Account,2023-12-01,62410.55993751979
6WkYcw,Mortgage,2021-08-11,19377.972593937844
dRx8V9,TDC,2020-06-03,103049.89773337604
zXcV1l,Checking Account,2021-09-28,123116.26596281884
7LMGqO,Checking Account,2020-07-16,132332.10881966242
mp2U0I,Saving Account,2023-08-13,120410.00840119929
e6sYfg,Checking Account,2022-01-10,110676.06553614564
AFeexF,Checking Account,2022-06-12,72114.73874239506
DGVt2M,TDC,2022-05-31,115522.92311855355
s26AJP,Saving Account,2023-11-21,85887.58609174233
1mZWwO,Saving Account,2021-04-17,42655.76626869874
BKqmkL,Mortgage,2022-06-08,72305.63658638383
y0yDKj,TDC,2021-08-23,123985.1428884051
5F3Si3,TDC,2020-01-09,99425.22462364934
3v96uv,TDC,2023-09-12,79037.06163232331
jx7FPG,TDC,2023-08-30,108162.19940995057
JJgmcr,Mortgage,2022-04-05,128299.72075478845
nxXnGq,Mortgage,2020-02-19,125006.63286403281
LMXhzK,Saving Account,2022-06-09,145707.51009186532
r9A2Fv,Saving Account,2020-12-03,66536.90745522337
jTY2Yl,Saving Account,2023-12-13,94011.82763771326
Fch1PZ,TDC,2020-09-15,101914.74810435469
5eonpF,Mortgage,2022-07-13,73755.92533040632
8NxKqC,Mortgage,2020-10-02,18346.960345082345
f6j2HP,Checking Account,2021-12-18,111912.93575269272
mHCClw,Checking Account,2020-10-03,58017.522615030415
unCAtv,Saving Account,2021-12-04,6463.749277406843
cNqaNR,TDC,2020-10-23,55270.833683098776
xeeiCC,Checking Account,2020-01-18,130741.3869196945
xMXh3c,Checking Account,2022-02-23,113008.75332328006
YEBLhx,TDC,2023-04-06,102091.5453783031
yAw7Wq,Saving Account,2020-03-11,89602.69029425923
YF27us,Checking Account,2023-12-16,23174.55868762174
m53iiS,Mortgage,2022-03-01,135734.56033093928
lwh9Iw,Mortgage,2022-01-01,146949.3182541421
Q8JfYK,TDC,2023-09-30,85075.57902005114
bdZUaP,Checking Account,2022-01-22,27655.77816531045
wHpMNt,Checking Account,2021-08-26,132719.8824425743
jasH5P,TDC,2021-02-20,131298.1556785336
1IRK4S,Checking Account,2023-07-26,149569.515753054
TojAGV,Checking Account,2022-10-13,79615.38847665288
6aO2sC,Saving Account,2023-03-13,95532.44379789021
wZXGxj,Checking Account,2023-11-18,63813.12845903665
mSEBDh,TDC,2023-06-17,108251.83945396771
OczUS1,Checking Account,2021-12-06,47016.64272976809
gvGLWZ,Saving Account,2021-06-09,104638.88276195015
TXbPB4,TDC,2022-08-13,119337.78000396628
cqf3oZ,TDC,2022-08-05,52286.00247735175
Paubvr,TDC,2022-04-25,148093.9919699691
gTwHeY,Saving Account,2022-10-11,24345.77501392788
8S3t8m,Saving Account,2022-09-10,34866.34369779811
XWgq7N,Saving Account,2020-06-03,91814.14722625463
PsQJH7,TDC,2023-03-26,63842.45917127111
HgeIsx,Saving Account,2020-09-21,146767.65171077536
KsEDxA,Saving Account,2022-06-12,148499.42004188543
MHrnov,Saving Account,2022-11-09,3075.760692233996
uCto0D,Saving Account,2022-10-10,51823.35772031446
mNaqtN,Saving Account,2023-01-24,69915.89899728264
IbCITt,TDC,2022-10-16,37323.28626962014
FpsAYb,Checking Account,2020-03-04,100959.9038136399
SMKVMs,Mortgage,2021-11-26,11072.324888001063
RtH9fD,Checking Account,2022-01-23,131038.99358174755
sLmEGn,Saving Account,2023-09-29,101307.4416883283
qX5jdc,Saving Account,2022-01-15,28011.133813082382
kCO85p,Checking Account,2021-02-19,50276.55842196639
hQXLv2,Saving Account,2021-10-21,90763.51739631937
rQQwo4,Saving Account,2020-12-16,42884.260544032535
sqZ9tt,Saving Account,2023-03-31,55166.97458561418
T3g3JR,Saving Account,2023-05-18,139113.27456158816
td4vlK,TDC,2024-02-16,116190.6312773551
RwB9Gh,TDC,2020-03-13,80265.44059996
F9sgbS,Mortgage,2020-02-18,3214.0213272226656
l6F9wK,Mortgage,2023-02-12,33007.31462987308
QPjRSw,Mortgage,2023-12-15,40434.20904531153
qM4uAk,TDC,2024-01-04,21044.13032528881
sARt8x,TDC,2023-02-17,31191.545588751233
3YLGPp,Mortgage,2021-05-23,119412.73710227729
hhQHfU,Checking Account,2021-08-16,122370.42281804218
Subxg1,Saving Account,2022-01-24,125843.92397065648
Wz4zKp,Checking Account,2020-12-31,44675.57466739254
dVXZoP,TDC,2022-07-30,19948.93352462411
nCoCvz,Mortgage,2022-07-01,27257.762017792575
fK8Fbi,TDC,2020-02-05,36605.37279719351
uO6OA0,TDC,2022-04-10,80141.30679074145
a0MSDH,Saving Account,2022-09-01,111350.60672196966
aMUppt,Mortgage,2024-01-13,78277.32098692906
KfA3uN,Saving Account,2020-11-06,122427.04395411933
B41nPm,TDC,2024-02-22,17139.16289620483
tBip7p,Checking Account,2022-05-30,90212.23888057731
ddMZhg,TDC,2023-04-24,60187.540860880224
SKEGuU,Checking Account,2021-06-04,24629.81766505261
nYCMPY,Mortgage,2023-09-25,143339.625494552
DAmEZD,Mortgage,2020-10-28,94182.53402348381
L4EQZK,Saving Account,2022-12-10,28682.48864162253
HDx8Kz,TDC,2020-08-30,12841.96226668708
uRvQcu,TDC,2023-05-05,135513.07265139805
Zs2caR,Saving Account,2021-04-02,114413.41809195324
1WaMT7,TDC,2022-04-08,31901.954483651996
zaA6Yw,Checking Account,2022-04-14,71481.67709742779
Qsgidp,Mortgage,2022-12-24,130076.9036834764
Ese2y5,TDC,2020-10-09,27733.07719928634
WzY8Mc,Mortgage,2021-11-09,11420.189978383678
xe6kb3,Mortgage,2023-09-14,61639.321415570164
hlqD4P,Checking Account,2023-12-02,38641.63202476403
fQjcX0,Checking Account,2022-08-24,140049.38052986193
xEoCh5,TDC,2023-11-23,20664.70039427384
RrppBZ,TDC,2020-06-13,8158.583604081775
ZZxqge,Saving Account,2022-12-24,121189.46722837207
b7MBsV,TDC,2021-02-02,85796.40933940583
G9dSuo,TDC,2021-08-18,131216.16044902522
WHiEK7,Saving Account,2020-12-03,38614.926465020864
mBYWII,Checking Account,2020-04-07,114332.58678875754
sdfmBs,Checking Account,2022-08-15,31422.35562645904
mkuBV5,TDC,2023-12-19,59275.2251057393
XycnNk,Checking Account,2021-07-28,136178.61251475857
e7gpDo,Checking Account,2023-06-29,19726.70218659654
yjuKMc,Checking Account,2021-09-08,59020.692794185925
lixHiZ,Mortgage,2020-08-19,61231.17317508485
jecgdH,TDC,2023-04-14,9864.654805542421
WHVdY9,Mortgage,2023-06-07,5707.771685700184
pfOe4w,Checking Account,2022-11-16,120841.7582981237
avBNRE,Saving Account,2024-01-12,34203.639299885064
lTGdhX,TDC,2023-08-19,54988.07088615866
njZ6Zc,Mortgage,2021-09-30,48887.349762662576
ZUegVJ,Mortgage,2023-06-09,22248.749620030947
PD2vbD,Saving Account,2022-04-11,47298.1096836354
p821bH,Checking Account,2022-01-30,46042.99810353841
8yEHI5,Mortgage,2023-10-06,12280.330883168524
s2pwS6,TDC,2020-06-11,23594.670983530108
mahnr4,Mortgage,2021-02-14,26491.24175375647
Pe1iB2,Checking Account,2021-10-17,135227.13519448173
XzN5U7,Saving Account,2021-07-09,92101.57763584438
e6WGzB,Checking Account,2023-05-11,25185.518038085982
KSkvZP,TDC,2023-08-17,110597.96664921881
vn1rUr,Mortgage,2021-07-24,23464.797640772398
4QCZ32,TDC,2023-10-27,137508.06992152223
4zARRI,Saving Account,2023-08-01,115514.64165975217
orFlTc,Checking Account,2023-04-08,23477.71319542306
RWcwtI,TDC,2021-09-12,9664.260157287325
SAkaRX,Mortgage,2021-07-06,6158.626764493235
eAAdCK,Saving Account,2023-06-24,44984.17164043651
S8BHsa,TDC,2024-02-16,115250.20293443305
oxIflR,TDC,2023-03-25,145834.16640916822
E3sOFt,Mortgage,2021-10-01,91488.7099563142
8JvgNd,TDC,2022-11-09,96635.25417553574
OUXn1X,Mortgage,2021-02-09,58675.73005627115
7rYJKT,TDC,2020-01-11,70765.75796952986
GmUmXF,Saving Account,2020-11-19,70572.32239903214
wuQAMi,TDC,2023-12-09,81579.05936869142
CUeeBX,Checking Account,2021-12-11,141041.61247985155
GG4CRz,Checking Account,2021-07-24,28068.791234445365
iv92eb,Mortgage,2020-11-29,118505.06815451517
YOZMu0,Saving Account,2020-05-23,14531.326108989224
vGazVi,TDC,2021-05-07,140560.83919932775
bwPkVv,Checking Account,2020-01-20,101990.89946288585
71B8iJ,Saving Account,2021-08-05,27856.646672450515
XUHwZq,TDC,2023-08-30,76204.86897668113
TfFjGD,Checking Account,2023-12-03,130522.51390998146
FcZcwk,TDC,2021-10-12,118969.34074485816
Bo2uCi,Checking Account,2020-11-11,118395.72180125277
5KzljU,Checking Account,2022-06-30,13192.777071229979
c4mV0v,TDC,2021-10-22,106454.03483156681
iuj74j,TDC,2021-01-20,98028.40305568813
2RQfqZ,Checking Account,2023-12-23,55522.74507360718
PtATEY,Saving Account,2022-10-07,80965.04411888558
d14FYg,TDC,2022-09-05,28796.38708567514
2UjTvi,Mortgage,2023-10-19,54046.37192789966
LMXXsB,Checking Account,2023-02-10,8904.104455806973
mbguOT,Checking Account,2022-12-17,17841.009856348068
jGUP5L,Checking Account,2022-09-26,104726.65614371802
oP04GJ,Checking Account,2022-11-01,8738.821158072815
iEYYEL,Mortgage,2021-10-13,107286.51413551945
VPy5jO,Mortgage,2021-05-09,52275.33627233674
JqWvD3,Checking Account,2020-06-29,59420.801912439034
WmGCaB,Saving Account,2020-01-27,126195.20873212857
3OJtYN,Checking Account,2020-11-17,16878.88972259786
s1BaSk,Mortgage,2022-09-13,47299.99455894545
B6pkau,Mortgage,2021-04-07,132632.96690951532
7DKL9y,Saving Account,2020-04-25,82611.93278498107
VX9a9l,Saving Account,2020-11-28,111500.19291216723
WcwQ74,Saving Account,2021-04-13,94558.86950060817
XvrKiD,Saving Account,2023-12-18,42792.521730196895
SYY65q,Mortgage,2020-05-12,148415.84574987378
6WqEds,Saving Account,2020-11-14,13322.755884736045
4jOHTT,Mortgage,2020-09-05,87211.4286172117
PRu4Aa,Checking Account,2020-12-31,47928.98869617391
rd2qo3,Checking Account,2022-06-13,105993.76416106764
enGbpk,Saving Account,2022-12-17,103956.78328053262
TSDtmW,Saving Account,2023-04-17,2336.4717940037717
oHh79x,Saving Account,2024-02-17,43796.17959117989
wj7uYM,TDC,2021-11-06,144459.88857905968
rZBUoi,Checking Account,2022-09-17,41435.70527298278
6Cr34j,TDC,2021-05-20,59405.6872519557
1Bu2ZC,Mortgage,2021-03-31,125026.55715105728
pXLeER,TDC,2023-10-29,103238.30259083709
ivUM6w,Saving Account,2023-06-20,148129.38488356682
ruWxv6,TDC,2024-03-01,110619.89823949242
RzSek8,Checking Account,2020-08-30,129845.59986192876
KXCeLv,Mortgage,2021-01-08,2267.8407143937175
0sMQAW,Saving Account,2022-10-05,21719.511896203152
IKZEaA,Checking Account,2022-03-19,23533.408748447164
UYQbJw,TDC,2022-02-06,109244.27501794905
mclpl9,Checking Account,2020-01-11,123601.20947019987
zgPA25,Mortgage,2023-03-14,135278.00336209193
JcpJFQ,Saving Account,2020-07-23,93510.49534393626
UkwfXT,Mortgage,2022-01-24,144725.894422889
syX4Kf,Mortgage,2022-09-23,102615.91221565379
BsIqGR,TDC,2022-08-23,57600.33878216424
UC2to2,TDC,2020-04-13,81824.8099770022
uCAKVA,Mortgage,2020-01-05,98167.580190766
NSjgyZ,Saving Account,2021-04-22,21151.853857497572
zQkKAQ,TDC,2023-08-03,51845.68316062948
W8ZLPn,Mortgage,2021-11-19,93606.50211707596
XcaOcV,Checking Account,2023-01-30,93365.25413485614
pjdpBU,TDC,2021-02-19,114401.06930553225
aemPGB,Mortgage,2020-11-02,71816.65776290416
lqj5RU,Checking Account,2022-03-10,89585.50911941563
8M2cT4,Mortgage,2024-01-10,23478.633658335482
zhYrRN,TDC,2022-04-23,50809.00737750507
IK9uiu,TDC,2020-08-06,31755.60561458063
dWo1Oo,Saving Account,2022-09-03,24335.240794279656
AiHbNR,Saving Account,2023-08-10,57939.05518244755
QotDAE,TDC,2023-07-22,101965.46021501558
PF4WzK,Saving Account,2022-12-02,137378.805545383
nzvTDo,Checking Account,2021-06-13,148036.86847635912
ohphzw,Checking Account,2021-04-18,90626.10768785827
TDVFVm,Checking Account,2020-07-30,106892.0766919481
nFNSoo,Checking Account,2020-10-14,113945.66377588581
tEp3Zw,Mortgage,2023-04-17,50216.14466677733
OSpFvP,Saving Account,2021-05-17,119732.75795979367
YrngM6,Checking Account,2021-09-18,65185.96139369148
u4CTPv,Mortgage,2024-02-10,106606.92842503813
x2DxT1,Saving Account,2023-01-05,132946.23620472915
isvGcq,Saving Account,2021-04-04,113867.63990496837
hAzFyc,Mortgage,2021-06-27,135032.36026122878
oHgMR8,Saving Account,2021-12-01,35427.98351955017
a51Wte,TDC,2022-01-18,59995.84917822852
NiOJDk,Saving Account,2023-08-15,104306.11920692201
O3vXUB,Saving Account,2021-10-06,48398.3326778331
sFoCUi,Checking Account,2020-10-02,54732.89261052752
7Lk6i1,Saving Account,2022-07-12,97635.43371200032
V8IrJp,Checking Account,2021-12-06,10397.8248744271
WJdlX2,Checking Account,2020-11-21,125275.20021461896
3Lcn6J,Checking Account,2021-02-14,103904.82694217343
U8Kga6,Checking Account,2023-04-02,38387.42705024165
JD30ZT,Mortgage,2021-10-13,131072.06646161535
WuyMOW,Checking Account,2022-10-10,98424.66519447743
jfWTR2,Mortgage,2024-02-01,16914.341856407413
A1cbP0,Mortgage,2023-06-16,64322.8676721144
RZoQy0,TDC,2021-11-10,141647.50087355473
qBR9mj,Checking Account,2022-01-31,114355.61858717032
hiSjKV,Checking Account,2020-04-05,21353.629703517334
QoCHAb,TDC,2021-06-16,96105.16159450881
rfWJFk,TDC,2023-10-18,32010.26906927965
XGfdkq,Mortgage,2023-05-14,2600.114271274193
8jyOX3,Checking Account,2023-08-24,145209.35312296855
9XEISu,Saving Account,2022-02-02,20120.964109824723
9zoAti,Saving Account,2021-06-16,146797.8206581848
lgBwc3,Saving Account,2022-08-30,33786.61755852027
1SZKx8,Checking Account,2020-03-17,108950.11682780134
nAWwOu,Checking Account,2021-05-17,23455.74352053483
SyHHie,Saving Account,2022-02-07,30026.26496978946
vh7yJp,Checking Account,2021-07-20,135577.34860546162
lQAu8z,Saving Account,2022-09-22,58961.66309855906
rrVZnB,TDC,2022-09-09,14894.288847138276
RK9rh9,Saving Account,2021-11-12,107846.41806139414
XGklpp,Checking Account,2023-11-03,2334.5086739871786
JU44ka,TDC,2020-04-14,132407.49029323153
mmUjNu,TDC,2020-05-25,88495.16155212915
4OOLLV,Mortgage,2023-07-15,95351.60380418577
7FVJQs,Saving Account,2023-03-08,73348.53992411372
lGjYO8,Saving Account,2023-08-27,41192.697368262605
dqsgGF,Saving Account,2022-04-10,98364.71181027785
r3Ghlh,Checking Account,2021-03-16,131057.46015937947
wDavdC,Saving Account,2022-10-06,67856.03598075784
QBEg44,Checking Account,2023-09-27,66606.99823484401
7ZwyvF,TDC,2021-04-04,134010.55965912636
sT3yMZ,TDC,2022-08-26,105808.13166433883
Yn4lFb,Mortgage,2021-11-08,116203.99860707879
oeWLJq,Saving Account,2023-08-04,40553.013975010224
lJ74wr,TDC,2021-06-14,36274.40611044931
SuHfHg,TDC,2023-10-07,126757.89435348178
UtfKJ9,Saving Account,2022-10-14,32000.610431331774
Psc4Qt,Saving Account,2022-10-01,84076.74562404113
SlsQG1,TDC,2021-12-07,61870.50487302909
LiWcAW,Checking Account,2020-06-22,34267.60127842669
QgQEnx,Saving Account,2021-06-22,35962.84739980602
HxvLMP,TDC,2022-11-20,40791.60273082533
Y9zSWy,Saving Account,2021-11-25,72594.29023678378
YFDXF3,Mortgage,2024-02-21,33975.72010409315
ImLLVa,Mortgage,2022-09-30,145020.2543486363
4uTbSF,Mortgage,2021-10-02,148551.90365208968
rtPq47,Saving Account,2022-04-28,18286.615407626563
pzpoCe,Saving Account,2020-02-21,89765.80521016798
V44uCv,Checking Account,2021-09-10,111650.85875767068
y5SSvp,Checking Account,2022-04-21,6681.744844707538
peL5FW,Saving Account,2021-06-29,87039.02273301594
3C1Rbn,Checking Account,2022-09-17,86163.59217227246
RghHE8,Mortgage,2020-01-11,70638.62186857991
zlNRmp,Checking Account,2021-07-04,141113.80520020658
6ftwEi,Saving Account,2023-04-17,136173.5025457567
U87BaX,Saving Account,2023-10-29,58418.78577353615
dyuCAC,Saving Account,2020-02-05,100650.44743964933
PD76Er,Checking Account,2024-01-16,138575.8129568117
kwwuVS,TDC,2022-07-08,136504.63112884227
Nr1YgR,Mortgage,2021-12-31,92909.11713415977
iW6BPp,Checking Account,2024-01-07,112745.63069429992
CetH9Z,Mortgage,2022-02-21,1034.7912721764856
qMf9p1,TDC,2022-08-09,135800.56684414187
7kj26j,Mortgage,2021-10-23,88304.81773346466
rUxlPz,TDC,2020-12-08,133691.4882888401
qVo3eU,Checking Account,2022-11-29,120779.6530712519
As7H7D,Mortgage,2023-01-19,2440.0474642112586
5No3ol,Checking Account,2020-04-01,40974.90395321432
ov1EnU,Mortgage,2024-02-14,5325.3109429628685
Oo2EsP,Saving Account,2021-04-19,104579.54512442404
h605v0,TDC,2022-03-10,43194.85482628762
8n7GNz,Checking Account,2023-05-27,62696.49691487669
AGxS0Q,Mortgage,2022-04-13,81125.5866230627
b61I2C,Saving Account,2020-10-29,122790.4779389818
Lxhhlr,Mortgage,2022-07-28,50301.313907519725
Z0f7xT,TDC,2022-04-16,129794.57106943823
msbzoX,Mortgage,2023-09-22,7654.950104776695
HohsEo,Mortgage,2020-12-03,120615.47939130118
wLpCi3,Saving Account,2022-11-30,68194.06552324994
dy9C42,Checking Account,2020-06-27,48082.01272065253
vTtyEx,TDC,2022-02-24,58982.907710528976
zFcjnU,Checking Account,2021-09-20,71270.67708476387
EhyjJn,Mortgage,2020-07-02,108809.00360587983
QCDLuB,Saving Account,2022-05-03,138810.46646025777
NA4VeU,Mortgage,2020-03-24,90597.27765136833
KO5Z6P,Mortgage,2021-02-11,58779.58000093906
5lUUDj,Checking Account,2021-05-10,81840.41323675684
LlOT5g,TDC,2021-06-11,144340.06121672736
LdDa2X,TDC,2020-03-20,13359.710191249622
HlJtFT,Mortgage,2021-12-02,37763.27253996044
T1Dit5,TDC,2022-11-30,63587.942198226985
kvGcpV,Saving Account,2023-02-06,54757.60462074189
wKYmfl,Saving Account,2023-04-15,8558.063237206567
5UXGh9,TDC,2020-08-20,62992.48118634205
8bEUrw,Mortgage,2022-02-28,128368.71466133874
pBKKnl,Mortgage,2022-07-02,115043.94921546114
M3NTzo,Saving Account,2020-01-29,60108.48195996986
R3Kt82,Checking Account,2022-07-17,88941.7482168387
mP60s8,TDC,2022-10-09,88117.24019760624
YV88aQ,TDC,2024-02-21,2821.518127611175
kabkFp,Checking Account,2023-05-27,4948.553948753685
ADiITA,Checking Account,2022-07-29,116005.26940399948
bHyVeM,Checking Account,2022-08-05,54710.792956243095
5S28Tr,Saving Account,2021-09-23,141034.66103026387
cmrgwO,Mortgage,2021-01-23,24817.378316466882
lQt7wy,Mortgage,2022-01-19,71190.37381896707
bDwpr6,Mortgage,2021-02-27,132369.01311005637
MaA3kc,TDC,2022-08-10,106745.16564384117
036YwA,Saving Account,2023-02-15,35451.21213101152
LV4euh,TDC,2022-04-06,33797.203247393125
iNSwqG,Saving Account,2023-11-23,58177.31053014705
kImnQO,Saving Account,2022-11-13,139597.67469079536
YYzOZu,TDC,2020-12-12,13721.436934231593
jKOUZL,Checking Account,2021-04-01,66511.39788870479
71ny0G,Saving Account,2020-09-08,33910.15996037112
7zJ9Cg,Checking Account,2021-01-18,49950.3593788583
0nDCvz,Mortgage,2023-12-08,102443.13791139949
FqYVfX,TDC,2024-02-28,95403.93838379157
1ydQ41,Saving Account,2020-11-08,84746.88672163336
4IXS3p,Checking Account,2024-01-02,14931.356578367999
j5nBpH,Saving Account,2022-02-01,12059.949429273547
VYY1rq,TDC,2023-02-22,40265.39352441736
HXrbky,Saving Account,2021-01-12,7890.594546827144
cwATLu,Saving Account,2024-03-04,87297.18907777336
jMoKIa,Mortgage,2021-01-13,97463.20345306375
iXlSSb,Mortgage,2023-04-05,65341.203745695624
wcT0cu,TDC,2021-02-24,58466.752910357405
IH91tB,Saving Account,2023-06-24,63162.96370276218
12gltH,Checking Account,2021-06-20,144482.81148252968
SepQSs,Saving Account,2020-10-19,48510.07782245589
vayN65,TDC,2023-12-02,122356.72995118378
5WJ97C,Saving Account,2022-06-06,55681.50563959355
LXYzRx,Mortgage,2023-01-18,131754.18169477652
c8QFSL,TDC,2021-05-21,83588.09204410834
9LVaze,Checking Account,2020-08-19,70601.21441289473
mxsupT,Mortgage,2020-04-07,140567.23220992787
ApeBdE,TDC,2023-05-09,1579.3717835210887
Zl6U8t,Checking Account,2021-08-20,45560.54739147422
it2av8,Checking Account,2020-10-27,105683.37128824397
O5maSV,Checking Account,2023-03-29,42503.22199465928
OrRvCM,Checking Account,2020-11-15,90505.59090632614
SmhhYj,Checking Account,2023-07-11,139667.41159836124
rj0umh,TDC,2022-08-11,92662.46603170465
01KWy8,Saving Account,2022-07-26,133068.94412050367
SEgkIH,Checking Account,2020-11-20,131785.9723695674
47n8Fn,TDC,2023-07-20,53932.38054419298
NvHiB8,Saving Account,2021-08-15,84911.47833758603
Y4x92n,TDC,2023-09-08,93042.73320143833
a0QJT7,TDC,2020-09-10,27371.185298457167
h1QPjD,Checking Account,2022-01-25,113473.7266981866
hxiIOX,TDC,2022-12-07,84686.19772047448
wE0zwh,Saving Account,2021-04-13,121007.31592283583
